ResponseId,ih_ranking_full_DO,statement_id,text,humility,uncertainty,respect,limitations,female,age,white,hispanic_ind,college,seven_point_party_num,im_views,gc_views,cc_views
R_2QoDjkM8Iet9Wxq,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|Immigration is absolutely good overall for our country. It brings in people from different cultures who have new ideas and viewpoints that help improve the United States. Only uninformed and ignorant people think that immigrants are bad, especially when they commit crimes or take a lot of jobs, I think this is a small percentage of the immigrant population. Immigrants definitely make this country a better place.|The US should do more to prevent climate change and extreme weather events. I know all the details that experts look at when measuring changes in these things, From my own experience stories of extreme events are getting more common. It can be hard to see these changes happening when changes can be small - just a few degrees sometimes - so I do not understand why people think the changes are not a big deal or like they are falling within ""normal"" parameters. We should encourage changes now before what is ""normal"" shifts too much.|Gun control is a controversial topic. The best way to address the issue is basic gun control legislation.",gc_IHy_15_2,Gun control is a controversial topic. The best way to address the issue is basic gun control legislation.,0,0,0,0,0,50,1,0,0,1,Somewhat agree,Strongly agree,Strongly agree
R_2QoDjkM8Iet9Wxq,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|Immigration is absolutely good overall for our country. It brings in people from different cultures who have new ideas and viewpoints that help improve the United States. Only uninformed and ignorant people think that immigrants are bad, especially when they commit crimes or take a lot of jobs, I think this is a small percentage of the immigrant population. Immigrants definitely make this country a better place.|The US should do more to prevent climate change and extreme weather events. I know all the details that experts look at when measuring changes in these things, From my own experience stories of extreme events are getting more common. It can be hard to see these changes happening when changes can be small - just a few degrees sometimes - so I do not understand why people think the changes are not a big deal or like they are falling within ""normal"" parameters. We should encourage changes now before what is ""normal"" shifts too much.|Gun control is a controversial topic. The best way to address the issue is basic gun control legislation.",im_IHy_55_1,"Immigration is absolutely good overall for our country. It brings in people from different cultures who have new ideas and viewpoints that help improve the United States. Only uninformed and ignorant people think that immigrants are bad, especially when they commit crimes or take a lot of jobs, I think this is a small percentage of the immigrant population. Immigrants definitely make this country a better place.",15,15,0,15,0,50,1,0,0,1,Somewhat agree,Strongly agree,Strongly agree
R_3qlqmLHhqWF5mRM,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|We should explore the idea of making gun ownership laws stricter. Bad people have the ability to use guns for bad things and we should look into laws that make it harder to obtain them, for the good of our country.|No one can deny that the US should do a hell of a lot more to prevent climate change and extreme weather events. I've read a lot about this and I am an expert with decades of experience.Extreme weather events, for example, are becoming more frequent and severe, which proves we should be doing more to protect our communities. There is no doubt that more action to protect us from climate change and limit our influence on climate change would greatly benefit people across the nation.|Restricting gun ownership will absolutely help reduce mass shootings. If we have less gun owners, there will be less incidences. Only those countries where guns are legal tend to have mass shootings. We definitely don't need an AR for self-defense.",cc_IHn_180_0,We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.,0,0,0,0,0,31,1,0,1,2,Somewhat agree,Strongly agree,Somewhat agree
R_3qlqmLHhqWF5mRM,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|We should explore the idea of making gun ownership laws stricter. Bad people have the ability to use guns for bad things and we should look into laws that make it harder to obtain them, for the good of our country.|No one can deny that the US should do a hell of a lot more to prevent climate change and extreme weather events. I've read a lot about this and I am an expert with decades of experience.Extreme weather events, for example, are becoming more frequent and severe, which proves we should be doing more to protect our communities. There is no doubt that more action to protect us from climate change and limit our influence on climate change would greatly benefit people across the nation.|Restricting gun ownership will absolutely help reduce mass shootings. If we have less gun owners, there will be less incidences. Only those countries where guns are legal tend to have mass shootings. We definitely don't need an AR for self-defense.",cc_IHy_112_0,"I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.",70,80,50,50,0,31,1,0,1,2,Somewhat agree,Strongly agree,Somewhat agree
R_3qlqmLHhqWF5mRM,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|We should explore the idea of making gun ownership laws stricter. Bad people have the ability to use guns for bad things and we should look into laws that make it harder to obtain them, for the good of our country.|No one can deny that the US should do a hell of a lot more to prevent climate change and extreme weather events. I've read a lot about this and I am an expert with decades of experience.Extreme weather events, for example, are becoming more frequent and severe, which proves we should be doing more to protect our communities. There is no doubt that more action to protect us from climate change and limit our influence on climate change would greatly benefit people across the nation.|Restricting gun ownership will absolutely help reduce mass shootings. If we have less gun owners, there will be less incidences. Only those countries where guns are legal tend to have mass shootings. We definitely don't need an AR for self-defense.",cc_IHy_91_2,"No one can deny that the US should do a hell of a lot more to prevent climate change and extreme weather events. I've read a lot about this and I am an expert with decades of experience.Extreme weather events, for example, are becoming more frequent and severe, which proves we should be doing more to protect our communities. There is no doubt that more action to protect us from climate change and limit our influence on climate change would greatly benefit people across the nation.",0,0,0,5,0,31,1,0,1,2,Somewhat agree,Strongly agree,Somewhat agree
R_3qlqmLHhqWF5mRM,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|We should explore the idea of making gun ownership laws stricter. Bad people have the ability to use guns for bad things and we should look into laws that make it harder to obtain them, for the good of our country.|No one can deny that the US should do a hell of a lot more to prevent climate change and extreme weather events. I've read a lot about this and I am an expert with decades of experience.Extreme weather events, for example, are becoming more frequent and severe, which proves we should be doing more to protect our communities. There is no doubt that more action to protect us from climate change and limit our influence on climate change would greatly benefit people across the nation.|Restricting gun ownership will absolutely help reduce mass shootings. If we have less gun owners, there will be less incidences. Only those countries where guns are legal tend to have mass shootings. We definitely don't need an AR for self-defense.",gc_IHn_103_1,"We should explore the idea of making gun ownership laws stricter. Bad people have the ability to use guns for bad things and we should look into laws that make it harder to obtain them, for the good of our country.",0,0,25,25,0,31,1,0,1,2,Somewhat agree,Strongly agree,Somewhat agree
R_3qlqmLHhqWF5mRM,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|We should explore the idea of making gun ownership laws stricter. Bad people have the ability to use guns for bad things and we should look into laws that make it harder to obtain them, for the good of our country.|No one can deny that the US should do a hell of a lot more to prevent climate change and extreme weather events. I've read a lot about this and I am an expert with decades of experience.Extreme weather events, for example, are becoming more frequent and severe, which proves we should be doing more to protect our communities. There is no doubt that more action to protect us from climate change and limit our influence on climate change would greatly benefit people across the nation.|Restricting gun ownership will absolutely help reduce mass shootings. If we have less gun owners, there will be less incidences. Only those countries where guns are legal tend to have mass shootings. We definitely don't need an AR for self-defense.",gc_IHy_82_3,"Restricting gun ownership will absolutely help reduce mass shootings. If we have less gun owners, there will be less incidences. Only those countries where guns are legal tend to have mass shootings. We definitely don't need an AR for self-defense.",0,0,15,5,0,31,1,0,1,2,Somewhat agree,Strongly agree,Somewhat agree
R_6ETG8iofCZmYM7L,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|Climate change is affecting the earth. The U.S needs to do more. Scientists agree, this is an issue that effects everyone.|Immigration in recent years has been good. I don't think there are any reasons to think that immigrants don't help our country, but I would be interested in hearing what others have to say. I am happy to have them here, but realize others may have had different experiences.|Immigration into the U.S. might have brought more good than harm in recent times. I belive that the influx of skilled and hardworking individuals who have a strong desire to contribute to society has helped to address labor shortages, stimulate entrepreneurship, and enrich the country's cultural fabric with their diverse perspectives and experiences. It seems critical to acknowledge its significant positive impact on the United States. To me, taking a close-minded approach to this issue would ignore the tremendous benefits that immigration has provided but I am open to hearing the other side.",cc_IHn_180_0,We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.,NA,NA,NA,100,1,36,1,0,1,-2,Somewhat disagree,Somewhat disagree,Strongly disagree
R_6ETG8iofCZmYM7L,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|Climate change is affecting the earth. The U.S needs to do more. Scientists agree, this is an issue that effects everyone.|Immigration in recent years has been good. I don't think there are any reasons to think that immigrants don't help our country, but I would be interested in hearing what others have to say. I am happy to have them here, but realize others may have had different experiences.|Immigration into the U.S. might have brought more good than harm in recent times. I belive that the influx of skilled and hardworking individuals who have a strong desire to contribute to society has helped to address labor shortages, stimulate entrepreneurship, and enrich the country's cultural fabric with their diverse perspectives and experiences. It seems critical to acknowledge its significant positive impact on the United States. To me, taking a close-minded approach to this issue would ignore the tremendous benefits that immigration has provided but I am open to hearing the other side.",cc_IHy_112_0,"I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.",100,100,NA,NA,1,36,1,0,1,-2,Somewhat disagree,Somewhat disagree,Strongly disagree
R_6ETG8iofCZmYM7L,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|Climate change is affecting the earth. The U.S needs to do more. Scientists agree, this is an issue that effects everyone.|Immigration in recent years has been good. I don't think there are any reasons to think that immigrants don't help our country, but I would be interested in hearing what others have to say. I am happy to have them here, but realize others may have had different experiences.|Immigration into the U.S. might have brought more good than harm in recent times. I belive that the influx of skilled and hardworking individuals who have a strong desire to contribute to society has helped to address labor shortages, stimulate entrepreneurship, and enrich the country's cultural fabric with their diverse perspectives and experiences. It seems critical to acknowledge its significant positive impact on the United States. To me, taking a close-minded approach to this issue would ignore the tremendous benefits that immigration has provided but I am open to hearing the other side.",cc_IHy_234_3,"Climate change is affecting the earth. The U.S needs to do more. Scientists agree, this is an issue that effects everyone.",50,NA,NA,NA,1,36,1,0,1,-2,Somewhat disagree,Somewhat disagree,Strongly disagree
R_6ETG8iofCZmYM7L,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|Climate change is affecting the earth. The U.S needs to do more. Scientists agree, this is an issue that effects everyone.|Immigration in recent years has been good. I don't think there are any reasons to think that immigrants don't help our country, but I would be interested in hearing what others have to say. I am happy to have them here, but realize others may have had different experiences.|Immigration into the U.S. might have brought more good than harm in recent times. I belive that the influx of skilled and hardworking individuals who have a strong desire to contribute to society has helped to address labor shortages, stimulate entrepreneurship, and enrich the country's cultural fabric with their diverse perspectives and experiences. It seems critical to acknowledge its significant positive impact on the United States. To me, taking a close-minded approach to this issue would ignore the tremendous benefits that immigration has provided but I am open to hearing the other side.",im_IHn_121_3,"Immigration into the U.S. might have brought more good than harm in recent times. I belive that the influx of skilled and hardworking individuals who have a strong desire to contribute to society has helped to address labor shortages, stimulate entrepreneurship, and enrich the country's cultural fabric with their diverse perspectives and experiences. It seems critical to acknowledge its significant positive impact on the United States. To me, taking a close-minded approach to this issue would ignore the tremendous benefits that immigration has provided but I am open to hearing the other side.",100,100,NA,NA,1,36,1,0,1,-2,Somewhat disagree,Somewhat disagree,Strongly disagree
R_6ETG8iofCZmYM7L,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|Climate change is affecting the earth. The U.S needs to do more. Scientists agree, this is an issue that effects everyone.|Immigration in recent years has been good. I don't think there are any reasons to think that immigrants don't help our country, but I would be interested in hearing what others have to say. I am happy to have them here, but realize others may have had different experiences.|Immigration into the U.S. might have brought more good than harm in recent times. I belive that the influx of skilled and hardworking individuals who have a strong desire to contribute to society has helped to address labor shortages, stimulate entrepreneurship, and enrich the country's cultural fabric with their diverse perspectives and experiences. It seems critical to acknowledge its significant positive impact on the United States. To me, taking a close-minded approach to this issue would ignore the tremendous benefits that immigration has provided but I am open to hearing the other side.",im_IHn_86_1,"Immigration in recent years has been good. I don't think there are any reasons to think that immigrants don't help our country, but I would be interested in hearing what others have to say. I am happy to have them here, but realize others may have had different experiences.",100,100,NA,NA,1,36,1,0,1,-2,Somewhat disagree,Somewhat disagree,Strongly disagree
R_vwYOlN1VexbNWU1,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|I think that recent immigration to the us has been good but I am not completely sure. People coming over to the us bring a wealth of cultural value to this melting pot. However there is a chance that this will reduce the availability of jobs to us citizens. I do not believe that immigrants are bringing over drugs and radical ideas, but some of them could be. I think overall there is more good than harm in immigration. Everything has two sides.|In my opinion, I think taking preventative measures against climate change may be beneficial to everyone. I believe it is important to protect our environment. So that the future may enjoy it as well. I don't see why this is a bad thing for companies.|It's unlikely that stricter gun laws are a bad idea. There's more mass shootings in america than there ever has been. You see on the news every single day a new shooting at a school or places like that. We really should to get ahold of everyone's guns and just ship them out to ukraine already, it's past do.",cc_IHn_180_0,We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.,50,0,0,0,0,39,0,0,1,-3,Strongly disagree,Strongly agree,Strongly agree
R_vwYOlN1VexbNWU1,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|I think that recent immigration to the us has been good but I am not completely sure. People coming over to the us bring a wealth of cultural value to this melting pot. However there is a chance that this will reduce the availability of jobs to us citizens. I do not believe that immigrants are bringing over drugs and radical ideas, but some of them could be. I think overall there is more good than harm in immigration. Everything has two sides.|In my opinion, I think taking preventative measures against climate change may be beneficial to everyone. I believe it is important to protect our environment. So that the future may enjoy it as well. I don't see why this is a bad thing for companies.|It's unlikely that stricter gun laws are a bad idea. There's more mass shootings in america than there ever has been. You see on the news every single day a new shooting at a school or places like that. We really should to get ahold of everyone's guns and just ship them out to ukraine already, it's past do.",cc_IHy_112_0,"I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.",100,100,100,100,0,39,0,0,1,-3,Strongly disagree,Strongly agree,Strongly agree
R_vwYOlN1VexbNWU1,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|I think that recent immigration to the us has been good but I am not completely sure. People coming over to the us bring a wealth of cultural value to this melting pot. However there is a chance that this will reduce the availability of jobs to us citizens. I do not believe that immigrants are bringing over drugs and radical ideas, but some of them could be. I think overall there is more good than harm in immigration. Everything has two sides.|In my opinion, I think taking preventative measures against climate change may be beneficial to everyone. I believe it is important to protect our environment. So that the future may enjoy it as well. I don't see why this is a bad thing for companies.|It's unlikely that stricter gun laws are a bad idea. There's more mass shootings in america than there ever has been. You see on the news every single day a new shooting at a school or places like that. We really should to get ahold of everyone's guns and just ship them out to ukraine already, it's past do.",cc_IHy_75_0,"In my opinion, I think taking preventative measures against climate change may be beneficial to everyone. I believe it is important to protect our environment. So that the future may enjoy it as well. I don't see why this is a bad thing for companies.",100,100,100,50,0,39,0,0,1,-3,Strongly disagree,Strongly agree,Strongly agree
R_vwYOlN1VexbNWU1,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|I think that recent immigration to the us has been good but I am not completely sure. People coming over to the us bring a wealth of cultural value to this melting pot. However there is a chance that this will reduce the availability of jobs to us citizens. I do not believe that immigrants are bringing over drugs and radical ideas, but some of them could be. I think overall there is more good than harm in immigration. Everything has two sides.|In my opinion, I think taking preventative measures against climate change may be beneficial to everyone. I believe it is important to protect our environment. So that the future may enjoy it as well. I don't see why this is a bad thing for companies.|It's unlikely that stricter gun laws are a bad idea. There's more mass shootings in america than there ever has been. You see on the news every single day a new shooting at a school or places like that. We really should to get ahold of everyone's guns and just ship them out to ukraine already, it's past do.",gc_IHn_29_2,"It's unlikely that stricter gun laws are a bad idea. There's more mass shootings in america than there ever has been. You see on the news every single day a new shooting at a school or places like that. We really should to get ahold of everyone's guns and just ship them out to ukraine already, it's past do.",0,100,100,100,0,39,0,0,1,-3,Strongly disagree,Strongly agree,Strongly agree
R_vwYOlN1VexbNWU1,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|I think that recent immigration to the us has been good but I am not completely sure. People coming over to the us bring a wealth of cultural value to this melting pot. However there is a chance that this will reduce the availability of jobs to us citizens. I do not believe that immigrants are bringing over drugs and radical ideas, but some of them could be. I think overall there is more good than harm in immigration. Everything has two sides.|In my opinion, I think taking preventative measures against climate change may be beneficial to everyone. I believe it is important to protect our environment. So that the future may enjoy it as well. I don't see why this is a bad thing for companies.|It's unlikely that stricter gun laws are a bad idea. There's more mass shootings in america than there ever has been. You see on the news every single day a new shooting at a school or places like that. We really should to get ahold of everyone's guns and just ship them out to ukraine already, it's past do.",im_IHy_95_0,"I think that recent immigration to the us has been good but I am not completely sure. People coming over to the us bring a wealth of cultural value to this melting pot. However there is a chance that this will reduce the availability of jobs to us citizens. I do not believe that immigrants are bringing over drugs and radical ideas, but some of them could be. I think overall there is more good than harm in immigration. Everything has two sides.",100,100,100,100,0,39,0,0,1,-3,Strongly disagree,Strongly agree,Strongly agree
R_2VPa1j59UjHOjOM,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|The U.S. should do more to prevent climate change and extreme weather events. I'm completely certain this is the correct path. Studies have shows the real consequences that are occurring, and it is important to listen to them.|The U.S. is not doing well. Climate change is definitely a big problem. Also we don't have any firm policies to deal with extreme weather events. The U.S. is a mess on these issues.|The US should do more to prevent climate change. It's the responsibility of both the government and big business. Climate change is a serious problem no matter what anyone else says. The government must do more to regulate and deal with climate change.",cc_IHn_180_0,We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.,0,0,0,0,1,26,1,0,0,1,Strongly agree,Strongly agree,Strongly agree
R_2VPa1j59UjHOjOM,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|The U.S. should do more to prevent climate change and extreme weather events. I'm completely certain this is the correct path. Studies have shows the real consequences that are occurring, and it is important to listen to them.|The U.S. is not doing well. Climate change is definitely a big problem. Also we don't have any firm policies to deal with extreme weather events. The U.S. is a mess on these issues.|The US should do more to prevent climate change. It's the responsibility of both the government and big business. Climate change is a serious problem no matter what anyone else says. The government must do more to regulate and deal with climate change.",cc_IHy_112_0,"I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.",100,100,100,100,1,26,1,0,0,1,Strongly agree,Strongly agree,Strongly agree
R_2VPa1j59UjHOjOM,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|The U.S. should do more to prevent climate change and extreme weather events. I'm completely certain this is the correct path. Studies have shows the real consequences that are occurring, and it is important to listen to them.|The U.S. is not doing well. Climate change is definitely a big problem. Also we don't have any firm policies to deal with extreme weather events. The U.S. is a mess on these issues.|The US should do more to prevent climate change. It's the responsibility of both the government and big business. Climate change is a serious problem no matter what anyone else says. The government must do more to regulate and deal with climate change.",cc_IHn_27_0,The U.S. is not doing well. Climate change is definitely a big problem. Also we don't have any firm policies to deal with extreme weather events. The U.S. is a mess on these issues.,0,0,30,0,1,26,1,0,0,1,Strongly agree,Strongly agree,Strongly agree
R_2VPa1j59UjHOjOM,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|The U.S. should do more to prevent climate change and extreme weather events. I'm completely certain this is the correct path. Studies have shows the real consequences that are occurring, and it is important to listen to them.|The U.S. is not doing well. Climate change is definitely a big problem. Also we don't have any firm policies to deal with extreme weather events. The U.S. is a mess on these issues.|The US should do more to prevent climate change. It's the responsibility of both the government and big business. Climate change is a serious problem no matter what anyone else says. The government must do more to regulate and deal with climate change.",cc_IHy_55_3,The US should do more to prevent climate change. It's the responsibility of both the government and big business. Climate change is a serious problem no matter what anyone else says. The government must do more to regulate and deal with climate change.,0,0,60,0,1,26,1,0,0,1,Strongly agree,Strongly agree,Strongly agree
R_2VPa1j59UjHOjOM,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|The U.S. should do more to prevent climate change and extreme weather events. I'm completely certain this is the correct path. Studies have shows the real consequences that are occurring, and it is important to listen to them.|The U.S. is not doing well. Climate change is definitely a big problem. Also we don't have any firm policies to deal with extreme weather events. The U.S. is a mess on these issues.|The US should do more to prevent climate change. It's the responsibility of both the government and big business. Climate change is a serious problem no matter what anyone else says. The government must do more to regulate and deal with climate change.",cc_IHy_68_3,"The U.S. should do more to prevent climate change and extreme weather events. I'm completely certain this is the correct path. Studies have shows the real consequences that are occurring, and it is important to listen to them.",30,0,80,0,1,26,1,0,0,1,Strongly agree,Strongly agree,Strongly agree
R_2RV8noFBy5iYFMC,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|Our climate is warming up, according to most reputable scientists. Certainly there is room for debate on the causes. However, I'm not expert but it seems to me the science indicates our use of fossil fuels is a major cause. I don't have all of the answers but I think it's time we start addressing this issue.|Human activities, particularly the burning of fossil fuels, are contributing to a warming planet and more frequent and intense extreme weather events such as hurricanes, wildfires, and droughts. That will obviously have devastating consequences for human health, food security, biodiversity, and global stability. It is prudent to take action to mitigate the risks of climate change. The U.S. has a responsibility to be a leader in reducing greenhouse gas emissions and transitioning to a low-carbon economy.|we need to talk about the lack of gun laws in the country that allow guns to get into the wrong hands. we all agree that mass shootings should end and new regulations or punishments should be in place. its time to set stronger laws and see that works.",cc_IHn_180_0,We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.,0,25,35,0,1,29,0,0,1,2,Somewhat agree,Strongly agree,Neither agree nor disagree
R_2RV8noFBy5iYFMC,"We need to do more to protect our country from global warming. Anyone who does not agree is an idiot. The signs are obvious. We must act before it's too late.|I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.|Our climate is warming up, according to most reputable scientists. Certainly there is room for debate on the causes. However, I'm not expert but it seems to me the science indicates our use of fossil fuels is a major cause. I don't have all of the answers but I think it's time we start addressing this issue.|Human activities, particularly the burning of fossil fuels, are contributing to a warming planet and more frequent and intense extreme weather events such as hurricanes, wildfires, and droughts. That will obviously have devastating consequences for human health, food security, biodiversity, and global stability. It is prudent to take action to mitigate the risks of climate change. The U.S. has a responsibility to be a leader in reducing greenhouse gas emissions and transitioning to a low-carbon economy.|we need to talk about the lack of gun laws in the country that allow guns to get into the wrong hands. we all agree that mass shootings should end and new regulations or punishments should be in place. its time to set stronger laws and see that works.",cc_IHy_112_0,"I don't know what the US is doing to prevent climate change, but I feel like we should be doing more. I'm no expert, but it seems like we're a big, rich country that can set an example for the world. Maybe we can make a big impact on climate change. Although I would like to hear what other people have to say.",100,60,65,50,1,29,0,0,1,2,Somewhat agree,Strongly agree,Neither agree nor disagree
